Volcano Number,Volcano Name,Eruption Number,Eruption Category,Start Year,Start Month,Start Day,End Year,End Month,End Day,Latitude,Longitude,,,,,,,,
357010,Tupungatito,11536,Confirmed Eruption,1961,5,5,1961,8,16,-33.425,-69.797,,,,,,,,
290360,Chikurachki,18850,Confirmed Eruption,1961,5,2,1961,8,10,50.324,155.461,,,,,,,,
263250,Merapi,15913,Confirmed Eruption,1961,4,11,1961,11,28,-7.54,110.446,,,,,,,,
233020,"Fournaise, Piton de la",14358,Confirmed Eruption,1961,4,5,1961,4,25,-21.244,55.708,,,,,,,,
255060,Kavachi,15155,Confirmed Eruption,1961,3,28,,,,-8.991,157.979,,,,,,,,
300250,Bezymianny,19143,Confirmed Eruption,1961,3,25,1961,3,26,55.972,160.595,,,,,,,,
300240,Tolbachik,19312,Confirmed Eruption,1961,3,24,1962,2,16,55.832,160.326,,,,,,,,
353010,Fernandina,11664,Confirmed Eruption,1961,3,21,1961,9,16,-0.37,-91.55,,,,,,,,
342110,Pacaya,10760,Confirmed Eruption,1961,3,11,1961,4,15,14.382,-90.601,,,,,,,,
332010,Kilauea,10093,Confirmed Eruption,1961,3,3,1961,3,25,19.421,-155.287,,,,,,,,
267020,Karangetang,16521,Confirmed Eruption,1961,2,28,1961,4,16,2.781,125.407,,,,,,,,
332010,Kilauea,10092,Confirmed Eruption,1961,2,24,1961,2,24,19.421,-155.287,,,,,,,,
358020,Calbuco,12262,Confirmed Eruption,1961,2,1,1961,3,26,-41.33,-72.618,,,,,,,,
300070,Gorely,19023,Confirmed Eruption,1961,1,16,,,,52.559,158.03,,,,,,,,
252010,Langila,14990,Confirmed Eruption,1960,12,19,1961,9,25,-5.525,148.42,,,,,,,,
263180,Slamet,13400,Confirmed Eruption,1960,12,16,1961,1,16,-7.242,109.208,,,,,,,,
300060,Mutnovsky,18971,Confirmed Eruption,1960,12,16,1961,1,16,52.449,158.196,,,,,,,,
300260,Klyuchevskoy,19450,Confirmed Eruption,1960,12,16,1963,3,22,56.056,160.642,,,,,,,,
355070,San Pedro-San Pablo,11840,Confirmed Eruption,1960,12,2,,,,-21.888,-68.391,,,,,,,,
355020,Guallatiri,11821,Confirmed Eruption,1960,12,2,,,,-18.42,-69.092,,,,,,,,
290150,Chirpoi,18784,Confirmed Eruption,1960,10,20,,,,46.532,150.871,,,,,,,,
311290,Okmok,19847,Confirmed Eruption,1960,10,15,1961,4,15,53.43,-168.13,,,,,,,,
283150,Nasudake,17884,Confirmed Eruption,1960,10,10,,,,37.125,139.963,,,,,,,,
344070,"Negro, Cerro",10957,Confirmed Eruption,1960,9,28,1960,12,26,12.506,-86.702,,,,,,,,
290200,Ketoi,18795,Confirmed Eruption,1960,9,27,,,,47.35,152.475,,,,,,,,
257040,Ambrym,15270,Confirmed Eruption,1960,9,17,,,,-16.25,168.12,,,,,,,,
285070,Akan,18695,Confirmed Eruption,1960,9,16,1960,9,16,43.384,144.013,,,,,,,,
282110,Asosan,13845,Confirmed Eruption,1960,9,16,1962,11,16,32.884,131.104,,,,,,,,
290240,Sarychev Peak,18814,Confirmed Eruption,1960,8,30,1960,8,30,48.092,153.2,,,,,,,,
252120,Ulawun,15048,Confirmed Eruption,1960,7,29,1962,11,16,-5.05,151.33,,,,,,,,
284070,Myojinsho,18322,Confirmed Eruption,1960,7,21,,,,31.888,139.918,,,,,,,,
257060,Epi,15328,Confirmed Eruption,1960,7,16,,,,-16.68,168.37,,,,,,,,
261170,Kerinci,15513,Confirmed Eruption,1960,7,16,,,,-1.697,101.264,,,,,,,,
357010,Tupungatito,10351,Confirmed Eruption,1960,7,15,,,,-33.425,-69.797,,,,,,,,
357040,Planchon-Peteroa,11942,Confirmed Eruption,1960,7,10,,,,-35.223,-70.568,,,,,,,,
257050,Lopevi,15304,Confirmed Eruption,1960,7,10,1960,9,16,-16.507,168.346,,,,,,,,
282030,Suwanosejima,16937,Confirmed Eruption,1960,7,2,,,,29.638,129.714,,,,,,,,
312030,Pavlof,20136,Confirmed Eruption,1960,7,2,1963,6,16,55.417,-161.894,,,,,,,,
357020,San Jose,11922,Confirmed Eruption,1960,7,2,,,,-33.789,-69.895,,,,,,,,
357090,Copahue,12006,Confirmed Eruption,1960,7,2,,,,-37.856,-71.183,,,,,,,,
352010,Reventador,11442,Confirmed Eruption,1960,6,16,,,,-0.077,-77.656,,,,,,,,
357150,Puyehue-Cordon Caulle,12215,Confirmed Eruption,1960,5,24,1960,7,30,-40.59,-72.117,,,,,,,,
251010,Bam,14891,Confirmed Eruption,1960,4,28,1960,7,6,-3.613,144.818,,,,,,,,
300130,Karymsky,19181,Confirmed Eruption,1960,4,16,1964,12,16,54.049,159.443,,,,,,,,
300250,Bezymianny,13999,Confirmed Eruption,1960,4,13,1960,4,14,55.972,160.595,,,,,,,,
222120,"Lengai, Ol Doinyo",14019,Confirmed Eruption,1960,3,16,1966,11,28,-2.764,35.914,,,,,,,,
264270,Sirung,16360,Confirmed Eruption,1960,3,13,,,,-8.508,124.13,,,,,,,,
221080,Erta Ale,13934,Confirmed Eruption,1960,1,16,,,,13.6,40.67,,,,,,,,
282110,Asosan,13844,Confirmed Eruption,1960,1,16,1960,4,9,32.884,131.104,,,,,,,,
332010,Kilauea,10091,Confirmed Eruption,1960,1,13,1960,2,19,19.421,-155.287,,,,,,,,
233020,"Fournaise, Piton de la",14357,Confirmed Eruption,1960,1,11,1960,3,10,-21.244,55.708,,,,,,,,
358060,Lautaro,12318,Confirmed Eruption,1959,12,28,1960,1,20,-49.019,-73.504,,,,,,,,
251020,Manam,14921,Confirmed Eruption,1959,12,16,1960,12,16,-4.08,145.037,,,,,,,,
262000,Krakatau,15607,Confirmed Eruption,1959,12,16,1963,7,2,-6.102,105.423,,,,,,,,
241040,Whakaari/White Island,14478,Confirmed Eruption,1959,12,14,1959,12,20,-37.52,177.18,,,,,,,,
355100,Lascar,11859,Confirmed Eruption,1959,11,16,1968,1,31,-23.37,-67.73,,,,,,,,
332010,Kilauea,20661,Confirmed Eruption,1959,11,14,1959,12,19,19.421,-155.287,,,,,,,,
357040,Planchon-Peteroa,11941,Confirmed Eruption,1959,11,6,,,,-35.223,-70.568,,,,,,,,
211060,Etna,13795,Confirmed Eruption,1959,10,17,1964,12,31,37.748,14.999,,,,,,,,
284010,Izu-Oshima,18231,Confirmed Eruption,1959,10,16,1960,11,16,34.724,139.394,,,,,,,,
357010,Tupungatito,10350,Confirmed Eruption,1959,10,16,,,,-33.425,-69.797,,,,,,,,
300250,Bezymianny,19341,Confirmed Eruption,1959,10,15,1959,11,4,55.972,160.595,,,,,,,,
257070,Kuwae,15342,Confirmed Eruption,1959,9,18,1959,9,20,-16.829,168.536,,,,,,,,
285050,Tokachidake,18656,Confirmed Eruption,1959,8,15,1959,11,25,43.418,142.686,,,,,,,,
282110,Asosan,13843,Confirmed Eruption,1959,7,16,1959,10,2,32.884,131.104,,,,,,,,
284134,Kasuga 1,18442,Confirmed Eruption,1959,7,15,,,,21.765,143.71,,,,,,,,
355020,Guallatiri,11820,Confirmed Eruption,1959,7,15,,,,-18.42,-69.092,,,,,,,,
357020,San Jose,11921,Confirmed Eruption,1959,7,2,,,,-33.789,-69.895,,,,,,,,
373050,Kverkfjoll,12902,Confirmed Eruption,1959,7,2,,,,64.653,-16.647,,,,,,,,
300120,Zhupanovsky,19137,Confirmed Eruption,1959,7,2,,,,53.589,159.15,,,,,,,,
284070,Myojinsho,18321,Confirmed Eruption,1959,7,2,,,,31.888,139.918,,,,,,,,
300240,Tolbachik,19311,Confirmed Eruption,1959,7,2,1960,7,2,55.832,160.326,,,,,,,,
255020,Bagana,15131,Confirmed Eruption,1959,7,2,1960,5,16,-6.137,155.196,,,,,,,,
353060,"Azul, Cerro",11726,Confirmed Eruption,1959,6,29,1959,7,31,-0.92,-91.408,,,,,,,,
251020,Manam,14920,Confirmed Eruption,1959,6,16,1959,7,16,-4.08,145.037,,,,,,,,
282020,Io-Torishima,16918,Confirmed Eruption,1959,6,8,1959,7,16,27.881,128.223,,,,,,,,
241080,Tongariro,14597,Confirmed Eruption,1959,6,1,,,,-39.157,175.632,,,,,,,,
241100,Ruapehu,14632,Confirmed Eruption,1959,5,21,1959,8,31,-39.28,175.57,,,,,,,,
285070,Akan,18694,Confirmed Eruption,1959,5,15,1959,10,16,43.384,144.013,,,,,,,,
257040,Ambrym,15269,Confirmed Eruption,1959,4,16,,,,-16.25,168.12,,,,,,,,
251010,Bam,14890,Confirmed Eruption,1959,4,2,1959,10,31,-3.613,144.818,,,,,,,,
357010,Tupungatito,10349,Confirmed Eruption,1959,3,26,,,,-33.425,-69.797,,,,,,,,
211060,Etna,13793,Confirmed Eruption,1959,3,23,1959,4,25,37.748,14.999,,,,,,,,
233020,"Fournaise, Piton de la",14356,Confirmed Eruption,1959,3,11,1959,8,6,-21.244,55.708,,,,,,,,
282090,Kirishimayama,17159,Confirmed Eruption,1959,2,13,1959,2,17,31.934,130.862,,,,,,,,
224010,Cameroon,14131,Confirmed Eruption,1959,1,23,1959,3,19,4.203,9.17,,,,,,,,
284010,Izu-Oshima,18230,Confirmed Eruption,1959,1,16,1959,1,16,34.724,139.394,,,,,,,,
300260,Klyuchevskoy,19449,Confirmed Eruption,1959,1,3,,,,56.056,160.642,,,,,,,,
283120,Kusatsu-Shiranesan,17841,Confirmed Eruption,1958,12,31,,,,36.618,138.528,,,,,,,,
243060,Tofua,14750,Confirmed Eruption,1958,12,31,1960,7,2,-19.75,-175.07,,,,,,,,
300250,Bezymianny,19340,Confirmed Eruption,1958,12,28,1959,3,30,55.972,160.595,,,,,,,,
241040,Whakaari/White Island,14477,Confirmed Eruption,1958,12,16,,,,-37.52,177.18,,,,,,,,
255060,Kavachi,15154,Confirmed Eruption,1958,11,21,1958,12,2,-8.991,157.979,,,,,,,,
257040,Ambrym,15268,Confirmed Eruption,1958,11,18,,,,-16.25,168.12,,,,,,,,
211060,Etna,13792,Confirmed Eruption,1958,11,16,1958,12,16,37.748,14.999,,,,,,,,
352010,Reventador,11441,Confirmed Eruption,1958,11,16,,,,-0.077,-77.656,,,,,,,,
357120,Villarrica,12160,Confirmed Eruption,1958,11,6,1959,12,21,-39.42,-71.93,,,,,,,,
241080,Tongariro,14596,Confirmed Eruption,1958,11,5,1958,11,18,-39.157,175.632,,,,,,,,
261140,Marapi,15462,Confirmed Eruption,1958,10,17,1958,10,25,-0.38,100.474,,,,,,,,
257070,Kuwae,15341,Confirmed Eruption,1958,10,7,1958,12,18,-16.829,168.536,,,,,,,,
285050,Tokachidake,18655,Confirmed Eruption,1958,10,4,1958,10,4,43.418,142.686,,,,,,,,
283110,Asamayama,17801,Confirmed Eruption,1958,10,3,1959,8,26,36.406,138.523,,,,,,,,
262000,Krakatau,15606,Confirmed Eruption,1958,10,2,1959,6,25,-6.102,105.423,,,,,,,,
257060,Epi,15327,Confirmed Eruption,1958,9,16,1958,11,16,-16.68,168.37,,,,,,,,
353010,Fernandina,11663,Confirmed Eruption,1958,9,16,1958,12,30,-0.37,-91.55,,,,,,,,
263180,Slamet,13399,Confirmed Eruption,1958,9,13,1958,11,5,-7.242,109.208,,,,,,,,
251010,Bam,14889,Confirmed Eruption,1958,9,5,1958,9,10,-3.613,144.818,,,,,,,,
311290,Okmok,19846,Confirmed Eruption,1958,8,14,1958,8,25,53.43,-168.13,,,,,,,,
223020,Nyamulagira,14065,Confirmed Eruption,1958,8,7,1958,11,21,-1.408,29.2,,,,,,,,
300240,Tolbachik,19310,Confirmed Eruption,1958,7,13,,,,55.832,160.326,,,,,,,,
266110,Mahawu,16469,Confirmed Eruption,1958,7,12,1958,7,29,1.352,124.865,,,,,,,,
241130,Rumble III,14671,Confirmed Eruption,1958,7,9,1962,7,2,-35.745,178.478,,,,,,,,
264050,Sangeang Api,16248,Confirmed Eruption,1958,7,2,,,,-8.2,119.07,,,,,,,,
290100,Moyorodake [Medvezhia],18764,Confirmed Eruption,1958,7,2,,,,45.389,148.838,,,,,,,,
284070,Myojinsho,18320,Confirmed Eruption,1958,7,2,,,,31.888,139.918,,,,,,,,
345040,Poas,11166,Confirmed Eruption,1958,7,2,1961,7,3,10.2,-84.233,,,,,,,,
261140,Marapi,15461,Confirmed Eruption,1958,6,23,1958,6,23,-0.38,100.474,,,,,,,,
233020,"Fournaise, Piton de la",14355,Confirmed Eruption,1958,5,30,1958,9,20,-21.244,55.708,,,,,,,,
290360,Chikurachki,18849,Confirmed Eruption,1958,5,26,1958,5,27,50.324,155.461,,,,,,,,
300250,Bezymianny,19339,Confirmed Eruption,1958,5,21,,,,55.972,160.595,,,,,,,,
300260,Klyuchevskoy,19448,Confirmed Eruption,1958,5,18,1958,8,18,56.056,160.642,,,,,,,,
312030,Pavlof,20135,Confirmed Eruption,1958,5,17,1958,8,28,55.417,-161.894,,,,,,,,
252010,Langila,14989,Confirmed Eruption,1958,4,21,1958,6,4,-5.525,148.42,,,,,,,,
263180,Slamet,13398,Confirmed Eruption,1958,4,17,1958,5,7,-7.242,109.208,,,,,,,,
284010,Izu-Oshima,18229,Confirmed Eruption,1958,4,17,1958,6,13,34.724,139.394,,,,,,,,
251010,Bam,14888,Confirmed Eruption,1958,3,11,1958,4,19,-3.613,144.818,,,,,,,,
285070,Akan,18693,Confirmed Eruption,1958,2,23,1958,2,23,43.384,144.013,,,,,,,,
266100,Lokon-Empung,16446,Confirmed Eruption,1958,2,19,1959,12,23,1.358,124.792,,,,,,,,
222120,"Lengai, Ol Doinyo",14018,Confirmed Eruption,1958,2,6,,,,-2.764,35.914,,,,,,,,
252120,Ulawun,15047,Confirmed Eruption,1958,2,1,,,,-5.05,151.33,,,,,,,,
300250,Bezymianny,19338,Confirmed Eruption,1958,1,16,1958,2,14,55.972,160.595,,,,,,,,
357010,Tupungatito,20739,Confirmed Eruption,1958,1,16,,,,-33.425,-69.797,,,,,,,,
223020,Nyamulagira,14064,Confirmed Eruption,1957,12,28,,,,-1.408,29.2,,,,,,,,
241040,Whakaari/White Island,14476,Confirmed Eruption,1957,12,11,,,,-37.52,177.18,,,,,,,,
290180,Zavaritzki Caldera,13917,Confirmed Eruption,1957,11,12,1957,12,1,46.925,151.95,,,,,,,,
251010,Bam,14887,Confirmed Eruption,1957,10,26,1957,10,26,-3.613,144.818,,,,,,,,
290220,Rasshua,18802,Confirmed Eruption,1957,10,16,,,,47.77,153.02,,,,,,,,
282110,Asosan,13842,Confirmed Eruption,1957,10,16,1958,12,16,32.884,131.104,,,,,,,,
382010,Fayal,12986,Confirmed Eruption,1957,9,27,1958,10,24,38.576,-28.713,,,,,,,,
344070,"Negro, Cerro",10956,Confirmed Eruption,1957,9,4,1957,9,24,12.506,-86.702,,,,,,,,
233020,"Fournaise, Piton de la",14354,Confirmed Eruption,1957,9,2,1957,11,16,-21.244,55.708,,,,,,,,
257040,Ambrym,15267,Confirmed Eruption,1957,8,26,1957,10,16,-16.25,168.12,,,,,,,,
211060,Etna,13791,Confirmed Eruption,1957,8,25,1958,5,3,37.748,14.999,,,,,,,,
284010,Izu-Oshima,18228,Confirmed Eruption,1957,8,16,1957,12,16,34.724,139.394,,,,,,,,
223050,Visoke,14110,Confirmed Eruption,1957,8,1,1957,8,3,-1.458,29.485,,,,,,,,
300250,Bezymianny,19337,Confirmed Eruption,1957,7,31,1957,7,31,55.972,160.595,,,,,,,,
300260,Klyuchevskoy,19447,Confirmed Eruption,1957,7,2,,,,56.056,160.642,,,,,,,,
312160,Trident,20228,Confirmed Eruption,1957,7,2,1960,8,10,58.236,-155.1,,,,,,,,
283260,Akita-Yakeyama,18088,Confirmed Eruption,1957,7,2,,,,39.964,140.757,,,,,,,,
264050,Sangeang Api,16247,Confirmed Eruption,1957,7,2,,,,-8.2,119.07,,,,,,,,
351060,Purace,11338,Confirmed Eruption,1957,7,2,,,,2.32,-76.4,,,,,,,,
353050,"Negra, Sierra",11710,Confirmed Eruption,1957,7,2,,,,-0.83,-91.17,,,,,,,,
243100,Fonualei,14783,Confirmed Eruption,1957,6,16,,,,-18.023,-174.317,,,,,,,,
290360,Chikurachki,18848,Confirmed Eruption,1957,5,16,,,,50.324,155.461,,,,,,,,
341040,Colima,10465,Confirmed Eruption,1957,5,14,1960,7,2,19.514,-103.62,,,,,,,,
284070,Myojinsho,18319,Confirmed Eruption,1957,5,2,,,,31.888,139.918,,,,,,,,
282110,Asosan,13841,Confirmed Eruption,1957,4,12,1957,4,12,32.884,131.104,,,,,,,,
284120,Ioto,18408,Confirmed Eruption,1957,3,28,1957,3,28,24.751,141.289,,,,,,,,
344120,Concepcion,11060,Confirmed Eruption,1957,3,27,1957,7,16,11.538,-85.622,,,,,,,,
263060,Gede-Pangrango,15665,Confirmed Eruption,1957,3,13,1957,3,13,-6.77,106.965,,,,,,,,
285070,Akan,18692,Confirmed Eruption,1957,2,26,1957,9,5,43.384,144.013,,,,,,,,
342090,Fuego,10719,Confirmed Eruption,1957,2,19,1957,2,21,14.473,-90.88,,,,,,,,
263180,Slamet,13397,Confirmed Eruption,1957,2,8,1957,2,8,-7.242,109.208,,,,,,,,
255060,Kavachi,15153,Confirmed Eruption,1957,2,8,,,,-8.991,157.979,,,,,,,,
211060,Etna,13790,Confirmed Eruption,1957,2,5,1957,5,7,37.748,14.999,,,,,,,,
263090,Tangkuban Parahu,15677,Confirmed Eruption,1957,1,16,1957,1,16,-6.77,107.6,,,,,,,,
300120,Zhupanovsky,19136,Confirmed Eruption,1956,12,27,1957,6,16,53.589,159.15,,,,,,,,
282110,Asosan,13840,Confirmed Eruption,1956,12,21,1956,12,21,32.884,131.104,,,,,,,,
300090,Koryaksky,19044,Confirmed Eruption,1956,12,16,1957,6,16,53.321,158.712,,,,,,,,
264050,Sangeang Api,16246,Confirmed Eruption,1956,12,16,,,,-8.2,119.07,,,,,,,,
251020,Manam,14919,Confirmed Eruption,1956,12,8,1958,8,16,-4.08,145.037,,,,,,,,
241100,Ruapehu,14631,Confirmed Eruption,1956,11,18,1956,11,18,-39.28,175.57,,,,,,,,
223020,Nyamulagira,14061,Confirmed Eruption,1956,11,17,1956,11,18,-1.408,29.2,,,,,,,,
282030,Suwanosejima,16936,Confirmed Eruption,1956,11,16,1984,5,16,29.638,129.714,,,,,,,,
360060,Soufriere Guadeloupe,12367,Confirmed Eruption,1956,10,19,1956,10,27,16.044,-61.664,,,,,,,,
357120,Villarrica,12159,Confirmed Eruption,1956,10,3,1956,11,16,-39.42,-71.93,,,,,,,,
300240,Tolbachik,19309,Confirmed Eruption,1956,9,28,1957,11,28,55.832,160.326,,,,,,,,
312160,Trident,20227,Confirmed Eruption,1956,9,8,1956,9,9,58.236,-155.1,,,,,,,,
282110,Asosan,13839,Confirmed Eruption,1956,8,16,,,,32.884,131.104,,,,,,,,
351060,Purace,11337,Confirmed Eruption,1956,7,2,,,,2.32,-76.4,,,,,,,,
255020,Bagana,15130,Confirmed Eruption,1956,7,2,,,,-6.137,155.196,,,,,,,,
258010,Matthew Island,15360,Confirmed Eruption,1956,7,2,,,,-22.33,171.32,,,,,,,,
263310,Tengger Caldera,15839,Confirmed Eruption,1956,6,16,1956,7,16,-7.942,112.95,,,,,,,,
285050,Tokachidake,18653,Confirmed Eruption,1956,6,16,1956,6,16,43.418,142.686,,,,,,,,
263200,Dieng Volcanic Complex,15784,Confirmed Eruption,1956,6,2,1956,6,2,-7.2,109.879,,,,,,,,
233010,Karthala,14200,Confirmed Eruption,1956,6,1,,,,-11.75,43.38,,,,,,,,
354020,Ubinas,10343,Confirmed Eruption,1956,5,16,1956,10,21,-16.355,-70.903,,,,,,,,
263060,Gede-Pangrango,15664,Confirmed Eruption,1956,4,28,1956,4,28,-6.77,106.965,,,,,,,,
252010,Langila,14988,Confirmed Eruption,1956,3,25,1956,3,31,-5.525,148.42,,,,,,,,
261220,Kaba,15547,Confirmed Eruption,1956,3,22,1956,3,28,-3.522,102.615,,,,,,,,
285070,Akan,18691,Confirmed Eruption,1956,3,18,1956,10,31,43.384,144.013,,,,,,,,
300130,Karymsky,19180,Confirmed Eruption,1956,3,16,1957,2,16,54.049,159.443,,,,,,,,
312070,Veniaminof,20166,Confirmed Eruption,1956,3,16,1956,5,23,56.17,-159.38,,,,,,,,
263340,Raung,16138,Confirmed Eruption,1956,2,13,1956,3,25,-8.119,114.056,,,,,,,,
300260,Klyuchevskoy,19446,Confirmed Eruption,1956,1,16,1956,8,2,56.056,160.642,,,,,,,,
241080,Tongariro,14595,Confirmed Eruption,1956,1,11,1956,2,11,-39.157,175.632,,,,,,,,
390080,Bristol Island,13210,Confirmed Eruption,1956,1,11,1956,1,19,-59.017,-26.533,,,,,,,,
282110,Asosan,17329,Confirmed Eruption,1956,1,3,1956,1,13,32.884,131.104,,,,,,,,
284010,Izu-Oshima,18226,Confirmed Eruption,1956,1,3,1956,1,6,34.724,139.394,,,,,,,,
263310,Tengger Caldera,13529,Confirmed Eruption,1955,12,29,1955,12,30,-7.942,112.95,,,,,,,,
285070,Akan,18690,Confirmed Eruption,1955,11,19,1955,11,19,43.384,144.013,,,,,,,,
263180,Slamet,15761,Confirmed Eruption,1955,11,12,1955,12,20,-7.242,109.208,,,,,,,,
300250,Bezymianny,19336,Confirmed Eruption,1955,10,22,1957,3,1,55.972,160.595,,,,,,,,
357110,Llaima,12061,Confirmed Eruption,1955,10,22,1957,11,16,-38.692,-71.729,,,,,,,,
282080,Aira,17088,Confirmed Eruption,1955,10,13,2016,8,22,31.593,130.657,,,,,,,,
300240,Tolbachik,19308,Confirmed Eruption,1955,10,6,1955,12,8,55.832,160.326,,,,,,,,
357140,Carran-Los Venados,12188,Confirmed Eruption,1955,7,27,1955,11,12,-40.35,-72.07,,,,,,,,
342090,Fuego,10718,Confirmed Eruption,1955,7,26,,,,14.473,-90.88,,,,,,,,
282110,Asosan,17328,Confirmed Eruption,1955,7,25,1955,7,28,32.884,131.104,,,,,,,,
311360,Shishaldin,20082,Confirmed Eruption,1955,7,16,,,,54.756,-163.97,,,,,,,,
233020,"Fournaise, Piton de la",14353,Confirmed Eruption,1955,7,6,1957,3,16,-21.244,55.708,,,,,,,,
257040,Ambrym,15266,Confirmed Eruption,1955,7,2,,,,-16.25,168.12,,,,,,,,
264050,Sangeang Api,16245,Confirmed Eruption,1955,7,2,,,,-8.2,119.07,,,,,,,,
300130,Karymsky,19179,Confirmed Eruption,1955,7,2,,,,54.049,159.443,,,,,,,,
290260,Chirinkotan,18827,Confirmed Eruption,1955,7,2,,,,48.98,153.48,,,,,,,,
352010,Reventador,11440,Confirmed Eruption,1955,7,2,,,,-0.077,-77.656,,,,,,,,
390020,Erebus,13105,Confirmed Eruption,1955,7,2,,,,-77.53,167.17,,,,,,,,
284070,Myojinsho,18318,Confirmed Eruption,1955,6,25,,,,31.888,139.918,,,,,,,,
251050,Long Island,14960,Confirmed Eruption,1955,6,5,1955,6,13,-5.358,147.12,,,,,,,,
252010,Langila,14987,Confirmed Eruption,1955,6,1,1955,6,16,-5.525,148.42,,,,,,,,
211060,Etna,13789,Confirmed Eruption,1955,4,5,1956,4,7,37.748,14.999,,,,,,,,
332010,Kilauea,10090,Confirmed Eruption,1955,2,28,1955,5,26,19.421,-155.287,,,,,,,,
252010,Langila,14986,Confirmed Eruption,1955,2,15,1955,2,17,-5.525,148.42,,,,,,,,
262000,Krakatau,15605,Confirmed Eruption,1955,2,11,,,,-6.102,105.423,,,,,,,,
222120,"Lengai, Ol Doinyo",14017,Confirmed Eruption,1955,1,19,1955,1,20,-2.764,35.914,,,,,,,,
263340,Raung,16137,Confirmed Eruption,1955,1,18,1955,1,18,-8.119,114.056,,,,,,,,
241040,Whakaari/White Island,14475,Confirmed Eruption,1955,1,16,,,,-37.52,177.18,,,,,,,,
300240,Tolbachik,19307,Confirmed Eruption,1955,1,7,1955,2,9,55.832,160.326,,,,,,,,
263200,Dieng Volcanic Complex,15783,Confirmed Eruption,1954,12,6,1954,12,6,-7.2,109.879,,,,,,,,
285040,Shikotsu,18630,Confirmed Eruption,1954,11,19,1955,2,14,42.688,141.38,,,,,,,,
353050,"Negra, Sierra",11709,Confirmed Eruption,1954,11,9,,,,-0.83,-91.17,,,,,,,,
264050,Sangeang Api,16244,Confirmed Eruption,1954,11,4,,,,-8.2,119.07,,,,,,,,
284070,Myojinsho,18317,Confirmed Eruption,1954,11,4,1954,11,5,31.888,139.918,,,,,,,,
344080,"Pilas, Las",10973,Confirmed Eruption,1954,10,29,1954,10,31,12.495,-86.688,,,,,,,,
343100,San Miguel,10856,Confirmed Eruption,1954,10,21,1954,10,21,13.434,-88.269,,,,,,,,
258010,Matthew Island,15359,Confirmed Eruption,1954,10,16,,,,-22.33,171.32,,,,,,,,
285050,Tokachidake,18652,Confirmed Eruption,1954,9,16,1954,9,16,43.418,142.686,,,,,,,,
290240,Sarychev Peak,18813,Confirmed Eruption,1954,8,16,1954,10,16,48.092,153.2,,,,,,,,
261140,Marapi,15460,Confirmed Eruption,1954,8,16,1957,12,16,-0.38,100.474,,,,,,,,
251010,Bam,14886,Confirmed Eruption,1954,8,3,1957,1,2,-3.613,144.818,,,,,,,,
222120,"Lengai, Ol Doinyo",14016,Confirmed Eruption,1954,7,26,1954,9,16,-2.764,35.914,,,,,,,,
257040,Ambrym,15265,Confirmed Eruption,1954,7,2,,,,-16.25,168.12,,,,,,,,
282030,Suwanosejima,16935,Confirmed Eruption,1954,7,2,,,,29.638,129.714,,,,,,,,
224010,Cameroon,14130,Confirmed Eruption,1954,6,28,1954,7,26,4.203,9.17,,,,,,,,
355100,Lascar,11858,Confirmed Eruption,1954,6,16,1954,7,16,-23.37,-67.73,,,,,,,,
332010,Kilauea,10089,Confirmed Eruption,1954,5,31,1954,6,3,19.421,-155.287,,,,,,,,
300260,Klyuchevskoy,19445,Confirmed Eruption,1954,5,28,1954,9,16,56.056,160.642,,,,,,,,
282110,Asosan,17327,Confirmed Eruption,1954,5,26,1954,5,26,32.884,131.104,,,,,,,,
252010,Langila,14985,Confirmed Eruption,1954,5,18,1954,11,13,-5.525,148.42,,,,,,,,
251020,Manam,14918,Confirmed Eruption,1954,5,16,1954,6,16,-4.08,145.037,,,,,,,,
241080,Tongariro,14594,Confirmed Eruption,1954,5,13,1955,6,25,-39.157,175.632,,,,,,,,
285040,Shikotsu,18629,Confirmed Eruption,1954,5,2,1954,5,2,42.688,141.38,,,,,,,,
264050,Sangeang Api,16243,Confirmed Eruption,1954,4,26,,,,-8.2,119.07,,,,,,,,
234010,Heard,14404,Confirmed Eruption,1954,4,13,1954,6,13,-53.106,73.513,,,,,,,,
343020,Santa Ana,22142,Confirmed Eruption,1954,4,,,,,13.853,-89.63,,,,,,,,
223020,Nyamulagira,14060,Confirmed Eruption,1954,2,21,1954,5,28,-1.408,29.2,,,,,,,,
300240,Tolbachik,19306,Confirmed Eruption,1954,2,21,1954,6,13,55.832,160.326,,,,,,,,
344070,"Negro, Cerro",10955,Confirmed Eruption,1954,2,16,1954,2,16,12.506,-86.702,,,,,,,,
233020,"Fournaise, Piton de la",14352,Confirmed Eruption,1954,1,16,1954,12,16,-21.244,55.708,,,,,,,,
373010,Grimsvotn,12835,Confirmed Eruption,1954,1,15,,,,64.416,-17.316,,,,,,,,
285070,Akan,18689,Confirmed Eruption,1954,1,7,1954,4,13,43.384,144.013,,,,,,,,
241080,Tongariro,14593,Confirmed Eruption,1953,12,28,,,,-39.157,175.632,,,,,,,,
283110,Asamayama,17799,Confirmed Eruption,1953,12,27,1955,8,2,36.406,138.523,,,,,,,,
282110,Asosan,17326,Confirmed Eruption,1953,12,16,1953,12,16,32.884,131.104,,,,,,,,
312030,Pavlof,20134,Confirmed Eruption,1953,11,25,1954,8,16,55.417,-161.894,,,,,,,,
